nome,whatsapp,endereco,cidade,latitude,longitude,categorias,url_maps,status_funil
,5599992225959,"R. Manoel Viana - São Francisco, Timon - MA, 65636-756, Brasil",Timon,-5.0823855,-42.8450337,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Ana%20Beatriz&query_place_id=ChIJz_02pkw3jgcR9PhFC14ytxY,prospect
,5586988150165,"Rua Treze, 286 - Parque Uniao, Timon - MA, 65631-385, Brasil",Timon,-5.0906036,-42.8434147,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Taynara%20Martins&query_place_id=ChIJVWfBs6k3jgcRmFynfmwuFzE,prospect
,5599988051479,"R. 17 - Timon, MA, 65631-588, Brasil",Timon,-5.0879447,-42.8474973,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=Brenda%20studio%20cilios%20sobrancelha&query_place_id=ChIJ3WNMao03jgcRcrUKgPv3AR8,prospect
,,"Alameda Quatro, 87 - Flores II, Timon - MA, 65636-640, Brasil",Timon,-5.0973445,-42.8536405,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Joyce%20Cunha%20Studio&query_place_id=ChIJ3acodwA3jgcRSHav4rXhYMc,prospect
,5586999474961,"R. Marcos Batista da Silva - Flores, Timon - MA, 65635-020, Brasil",Timon,-5.0975124,-42.8533592,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Fran%20Studio%20nails&query_place_id=ChIJbe1xt8Q3jgcRuoyDLOkNzis,prospect
,,"Parque Uniao, Timon - MA, 65636-696, Brasil",Timon,-5.0874104,-42.8364755,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=SAL%C3%83O%20SUPER%20CORTE&query_place_id=ChIJjdy6N4g3jgcRyDoOKeMYsCM,prospect
,,"Rua Pernambuco - Boa Vista, Timon - MA, 65631-480, Brasil",Timon,-5.0854783,-42.8453419,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=STUDIO%20Gorete%20Rodrigues&query_place_id=ChIJ7Wze5h84jgcR6HhF8q5J40s,prospect
,5586998010671,"R. Doze, 135 - Marimar, Timon - MA, 65637-100, Brasil",Timon,-5.086423,-42.858048,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Auriane%20silva&query_place_id=ChIJo93mvUg5jgcRJFDzNZAC1r4,prospect
,5599985200636,"R. José Inácio da Silva Filho, 1473 - São Benedito, Timon - MA, 65636-245, Brasil",Timon,-5.0994252,-42.8318019,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=studio%20nathy%20lash%20desig&query_place_id=ChIJdxHWLmg3jgcR3RU3TNXGTzE,prospect
,,"Estrada das Piranhas - Timon, MA, Brasil",Timon,-5.0427198,-42.8482018,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20ally%20maike%20up&query_place_id=ChIJl22maQA5jgcRulg6P9vXe-I,prospect
,5586988176001,"R. 17, N 1355 - São Benedito, Timon - MA, 65636-320, Brasil",Timon,-5.1065717,-42.8396912,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Sol%20%26%20Bronze%20-%20Espa%C3%A7o%20da%20Beleza&query_place_id=ChIJQVLTQJ83jgcRQKorUD5kvKE,prospect
,,"São Marcos, Timon - MA, 65636-220, Brasil",Timon,-5.1088036,-42.8364871,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Cabelos&query_place_id=ChIJSRJ48Lo3jgcRksHIfmctVwg,prospect
,5586988167339,"Av. Luís Firmino de Sousa, 2879 - São Benedito, Timon - MA, 65636-340, Brasil",Timon,-5.1072255,-42.8454281,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Suyane%20Veras&query_place_id=ChIJecF33_w3jgcRoCCEui-Q__s,prospect
,5586988818809,"R. Quatro, 620 - Cajueiro, Timon - MA, 65630-466, Brasil",Timon,-5.1285595,-42.8185368,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Angel&query_place_id=ChIJWVpsXPk3jgcRbuXUsG8EWmw,prospect
,,"Av. Parnarama - Formosa, Timon - MA, 65634-400, Brasil",Timon,-5.114979,-42.8505205,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Mulher&query_place_id=ChIJ-dmoX8w3jgcR1kXc0KAfmNg,prospect
,,"R. F Planalto Boa Esperanca, 250 - Baixa Do Coco, Timon - MA, 64000-970, Brasil",Timon,-5.136917,-42.8227612,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Vit%C3%B3ria%20Rebeca&query_place_id=ChIJ_djnHwA3jgcRVIjpxMsWrj8,prospect
,,"R. Poe. Castro Alves, 639 - Parque Alvorada, Timon - MA, 65634-590, Brasil",Timon,-5.1310699,-42.8341024,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Deborah%20Farias&query_place_id=ChIJpQsCQAA3jgcRZ6DdRu8eDVo,prospect
,5586988076144,"R. Dezeseis, 2981 - São Marcos, Timon - MA, 65634-196, Brasil",Timon,-5.1110892,-42.8358037,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Jeito%20de%20Mulher%20-%20Linda%20e%20Charmosa&query_place_id=ChIJl5GKWtU3jgcRl7nGkd_Qos8,prospect
,,"Planalto Formosa, Timon - MA, 65636-430, Brasil",Timon,-5.1146789,-42.8346703,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Lenny%20Styllus%20Cabelos%20%26%20Cia&query_place_id=ChIJYVsvB7I3jgcRgxKx_tw4jfY,prospect
,,"Santo Antonio, Timon - MA, 65630-335, Brasil",Timon,-5.1060242,-42.8236131,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20REAL&query_place_id=ChIJz4c2aAo3jgcRJk1Cj8qtHEA,prospect
,,"R. Um - Timon, MA, 65634-400, Brasil",Timon,-5.1144301,-42.8515704,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20VAVA&query_place_id=ChIJe743Tcw3jgcR0TzPYyTbt8Q,prospect
,5586988255026,"R. Brilhante, 100 - Jóia, Timon - MA, 65632-282, Brasil",Timon,-5.1411938,-42.8388079,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Neyde%20Cabelos&query_place_id=ChIJhdkibAA3jgcRjsVikknk2cI,prospect
,5586998278546,"Rua 01 vila Angélica - São Benedito, Timon - MA, 65634-474, Brasil",Timon,-5.1088509,-42.8383476,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Barbearia&query_place_id=ChIJ551gi7A3jgcRRB-s61sOtvM,prospect
,5599981277263,"R. Um, 15 - VILA MONTEIRO, Timon - MA, 65634-540, Brasil",Timon,-5.1097605,-42.8331244,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=centrodebelezaglyrocha&query_place_id=ChIJG2K80JI3jgcRJ0SgPsUE14A,prospect
,5586988544634,"R. Odilo Costa, 1115 - Centro, Timon - MA, 65630-635, Brasil",Timon,-5.1071822,-42.8232824,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20paix%C3%A3o&query_place_id=ChIJoZPGRQA3jgcRmimDRohe5Fg,prospect
,5586994417406,"Rua 07 casa, 200 - Vila do Bec, Timon - MA, 65632-158, Brasil",Timon,-5.1389991,-42.8297483,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Erika%20Santiago&query_place_id=ChIJw3Nph_k3jgcRMpY3R68S2uY,prospect
,,"R. Dezeseis - São Marcos, Timon - MA, 65630-020, Brasil",Timon,-5.1139047,-42.834907,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Tchesca%20Silva&query_place_id=ChIJAxXi6yQ3jgcR9iGG7N-hahY,prospect
,5586988649333,"R. 700, 1402 - Mateuzinho, Timon - MA, 65630-690, Brasil",Timon,-5.1133083,-42.8242936,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Wandr%C3%A9a%20Katherine&query_place_id=ChIJMSf7pv03jgcRWrACRG3Q5b0,prospect
,5599984911539,"R. Bahia, Quadra Q, casa 9 Conj - Vila Bandeirante, Timon - MA, 65634-883, Brasil",Timon,-5.1342949,-42.8440817,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=Rg%20Studio%20-%20C%C3%ADlios%20e%20sobrancelhas&query_place_id=ChIJ4Ww_fuUxjgcRcT3ZZI-wuP8,prospect
,5599985076533,"R. H, N 2750 - Parque Alvorada, Timon - MA, 65633-120, Brasil",Timon,-5.1276206,-42.8418589,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=Extens%C3%A3o%20de%20Cilios%20e%20Sobrancelhas%20Timon%20-%20Studio%20Sara%20Gon%C3%A7alves&query_place_id=ChIJJUwQ89M3jgcRU6MjzPNuWDo,prospect
,5586981923142,"Av. Luís Firmino de Sousa - São Benedito, Timon - MA, 65636-340, Brasil",Timon,-5.1084155,-42.8487778,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Lidia%20Monteiro%20Est%C3%A9tica&query_place_id=ChIJb__lQuU3jgcRRScdOrIDf3E,prospect
,5586988559484,"Alameda Mateusinho, 137 - Mateuzinho, Timon - MA, 65630-670, Brasil",Timon,-5.1098949,-42.8265969,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Dra.%20Rayanne%20Lima&query_place_id=ChIJT-AxK2s3jgcRPpmgsY4lTuo,prospect
,5586981567117,"R. E - Flores II, Timon - MA, 65636-340, Brasil",Timon,-5.1089849,-42.8555929,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=Valteisa%20torres%20sobrancelha&query_place_id=ChIJRYrTFQA3jgcRrKb4WZatqzE,prospect
,5586999472618,"R. C, 137 - Mateuzinho, Timon - MA, 65630-030, Brasil",Timon,-5.1126024,-42.8214423,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Talita%20Mota&query_place_id=ChIJSWvdtJg3jgcRJMsweIP2kM8,prospect
,5586988126874,"R. José Fernandes da Silva, 190 - Santo Antonio, Timon - MA, 65630-550, Brasil",Timon,-5.1070736,-42.8268316,"{""Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Rayara%20Binacet%20Makeup&query_place_id=ChIJr9hWzJs3jgcRXAdWqzmL_Kg,prospect
,5586981300529,"R. Alagoas, Q Q C9 - Julia Almeida, Timon - MA, 65635-478, Brasil",Timon,-5.1155191,-42.863967,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=angelica%20sousa%20lash&query_place_id=ChIJMRFoyTRJjgcRCZU_EvtoDLw,prospect
,5599984635181,"Av. Miguel Arraes - Jóia, Timon - MA, 65633-000, Brasil",Timon,-5.1490634,-42.8416443,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=isa&query_place_id=ChIJS_EFheI3jgcRYeYQmgf8wsA,prospect
,5586999832642,"R. Projetada, 4 - número 201 - Jóia, Timon - MA, 65630-000, Brasil",Timon,-5.1431158,-42.8412324,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Taynarasampaio&query_place_id=ChIJN0mKzR0xjgcR4ii23xIuwfc,prospect
,5599984852346,"R. Firmino Gonçalves Pedreira, 1627 - Centro, Timon - MA, 65636-400, Brasil",Timon,-5.1008938,-42.8354368,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Jc_cuidado.e.beleza&query_place_id=ChIJU8_TWAs3jgcRc-BOXbs-MNA,prospect
,5586995974382,"R. Diamante, 45 - Jóia, Timon - MA, 65632-270, Brasil",Timon,-5.1411855,-42.8368027,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Sabrina%20Mary&query_place_id=ChIJHSsu_Fc3jgcRxk6aLARseBk,prospect
,5586981113735,"R. Tibúrcio de Souza Pena, 675 - Parque Alvorada, Timon - MA, 65633-310, Brasil",Timon,-5.131292,-42.831081,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Clinicapilar%20Est%C3%A9tica%20e%20Cursos&query_place_id=ChIJKUOqcJ43jgcR3_qJ0ikqeNU,prospect
,5586988761527,"Av. Francisco Vitórino de Assunção, 2256 - Parque Piaui, Timon - MA, 65636-310, Brasil",Timon,-5.1053746,-42.8340002,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=CENTRO%20M%C3%89DICO%20S%C3%83O%20RAFAEL%20-%20TIMON&query_place_id=ChIJvWFoN6M3jgcRzDTjI7yetFY,prospect
,5586988174733,,Timon,-5.1073053,-42.8500662,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Arte%20da%20beleza%20-%20Rildo%20Gomes&query_place_id=ChIJ7QTYdHXVGmMRxriHRLkeS7g,prospect
,559932129013,"R. Miguel Simão, 626 - Centro, Timon - MA, 65630-220, Brasil",Timon,-5.0995011,-42.8259561,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=RK%20Cabelos&query_place_id=ChIJ3Tq3DJ43jgcRAJ42OUYuXUM,prospect
,5586988370287,"R. Acrísio Veras, 189 - Centro, Timon - MA, 65630-070, Brasil",Timon,-5.0988314,-42.8211872,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Soberana%20Beauty&query_place_id=ChIJw23yIqg3jgcRc7PK6XD4XNw,prospect
,,"R. José Simões Pedreira, 744 - Centro, Timon - MA, 65630-360, Brasil",Timon,-5.1036503,-42.826729,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Carlinha%20Cabelo's&query_place_id=ChIJc-YsMKA3jgcRkALfdU3KmSo,prospect
,,"R. Acrísio Veras, 344 - Centro, Timon - MA, 65630-070, Brasil",Timon,-5.1007774,-42.8210222,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Auana%20Maria&query_place_id=ChIJg1oda3Q3jgcRPVosSLUrVXM,prospect
,5586994447104,"R. Aquiles Lisboa, 216 - Centro, Timon - MA, 65630-300, Brasil",Timon,-5.1004597,-42.8214555,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Thayse%20Silva%20Nail%20Designer&query_place_id=ChIJWXfDfdk3jgcReTqlJaQik0U,prospect
,,"R. Vitória - Vila Bandeirante, Timon - MA, Brasil",Timon,-5.1355137,-42.8464333,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Amanda%20Melo%20Studio%20Hair&query_place_id=ChIJz9DiGwA3jgcRPzE2EX2267k,prospect
,5586988368373,"Av. Jaime Rios, 656B - Parque Piaui, Timon - MA, 65630-370, Brasil",Timon,-5.096547,-42.8265872,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Estudio%20D&query_place_id=ChIJwTJDsy83jgcRcs3PCAvze3w,prospect
,5586988399979,"R. Formosa, 679 - São Benedito, Timon - MA, 65636-200, Brasil",Timon,-5.1078433,-42.8335407,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Gizeuda%20Silva&query_place_id=ChIJCQMKnJA3jgcRlWfvD18apeU,prospect
,5586998514108,"Quadra 25 casa 25, Av. Miguel Arraes, Timon - MA, 65633-420, Brasil",Timon,-5.1493519,-42.8499519,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Leandro%20Portillo&query_place_id=ChIJoyVAi1k1jgcR47aTAUVyypc,prospect
,5586988032706,,Timon,-5.126249,-42.8285842,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Studio%20jhacy%20Unhas&query_place_id=ChIJ-wXpCWM3jgcRknV0ueEWU-4,prospect
,5599988375816,"Tv. Primeiro, 1707 - Pedro Patrício, Timon - MA, 65634-370, Brasil",Timon,-5.1148132,-42.8429282,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=STUDIO%20FABIANA%20ASSUN%C3%87%C3%83O&query_place_id=ChIJm2hb86U3jgcR4ZN5vctYNqI,prospect
,,"R. Higino Cunha, 572A - Centro, Timon - MA, 65630-240, Brasil",Timon,-5.1000711,-42.825006,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=StudionailMagdasousa&query_place_id=ChIJe0uzVgA3jgcRfOBSTczKDv0,prospect
,5586988158381,"R. Aquiles Lisboa, 209-245 - Centro, Timon - MA, 65630-300, Brasil",Timon,-5.1005823,-42.8216476,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Adriana%20Cabelos&query_place_id=ChIJwcxzOHQ3jgcRLVE902fn4Oo,prospect
,,"Beco D - Beco A Centro Operario, 18 - Flores II, Timon - MA, 65630-970, Brasil",Timon,-5.1003823,-42.8601409,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Casa%20do%20Biel&query_place_id=ChIJkUqIPQA3jgcRROehb9iiqAY,prospect
,5586981686752,"Beco Um - Timon, MA, 65630-020, Brasil",Timon,-5.2021503,-42.8357083,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=mmbeleza_2021&query_place_id=ChIJl_v3E6Y1jgcRXAIVFbf-y_Y,prospect
,5586994184479,"Rua Três - Timon, MA, 65636-340, Brasil",Timon,-5.1109144,-42.8502508,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Beatryz%20Detona&query_place_id=ChIJFbe2FQA3jgcRg4kSyit5GKI,prospect
,5599981440490,"R. Beco A 25 - Flores II, Timon - MA, 65634-386, Brasil",Timon,-5.1051898,-42.8536867,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Viviane%20Kamily%20Esthetics&query_place_id=ChIJYYXkBAA3jgcRrDsJFmEw1lI,prospect
,5586988441491,"R. Duque de Caxias, 647 - Centro, Timon - MA, 65630-615, Brasil",Timon,-5.1043391,-42.8224628,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Ellen%20Nails&query_place_id=ChIJlb1HBwA3jgcRs--oB3fU9-Y,prospect
,559981779216,"Av. Pres. Médici, 1327 - Centro, Timon - MA, 65630-790, Brasil",Timon,-5.0997816,-42.8296157,"{""Depilação""}",https://www.google.com/maps/search/?api=1&query=Isolaser%20cl%C3%ADnica%20de%20depila%C3%A7%C3%A3o%20a%20laser&query_place_id=ChIJLUs9HwA3jgcRVtrNjjxVPu4,prospect
,5586981230271,"R. José Constâncio, 1288 - Parque Piauí II, Timon - MA, 65636-207, Brasil",Timon,-5.0988772,-42.8379878,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Thais%20esteticista%20-%20sa%C3%BAde%20%26%20bem-estar&query_place_id=ChIJ3dfgPZI3jgcRSITH7191LKk,prospect
,5599988198197,"R. Nossa Sra. de Fátima, 902 - São Benedito, Timon - MA, 65636-230, Brasil",Timon,-5.1007289,-42.8330643,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Pen%C3%A9lope%20Charmosa&query_place_id=ChIJp-SpZD03jgcR_DSY_QugNEs,prospect
,,"Q28 casa 07 Miguel arraes, R. 27 - Jóia, Timon - MA, Brasil",Timon,-5.1489119,-42.8509677,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Jacyara%20Alves&query_place_id=ChIJlzxjhSA1jgcRsqoU_vix4Tc,prospect
,5586988733353,"R. Dois, 574 - Vila Angélica, Timon - MA, 65634-344, Brasil",Timon,-5.1089753,-42.8412967,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Malu%20Oliveira&query_place_id=ChIJ54WjOqA3jgcR1GYXfUxiMAo,prospect
,558633173595,"R. Dezesseis, 779 - São Francisco II, Timon - MA, 65630-000, Brasil",Timon,-5.0811903,-42.8498118,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Cantinho%20da%20Beleza&query_place_id=ChIJNVRo5Jc3jgcRHzAw1vh6t6o,prospect
,5586988083785,"R. 3, 2426 - Bela Vista, Timon - MA, 65636-720, Brasil",Timon,-5.0869831,-42.8538877,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Jana%C3%ADna%20unha%20%26%20cabelos%20%2F%20Luastudio&query_place_id=ChIJ9ff3w1A3jgcR3ynHxff3E8g,prospect
,,"Q. Nove Cj Joaquim Pedreira, 25 - São Francisco II, Timon - MA, 65636-820, Brasil",Timon,-5.0859512,-42.854261,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=ivanilda%20Haiy&query_place_id=ChIJXyNXYgA3jgcRp6pbwOKeGBg,prospect
,5586999550147,"R. Dez, Qd 7 - N° 26 - São Francisco, Timon - MA, 65636-754, Brasil",Timon,-5.0856078,-42.8500874,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Ronnielly%20Bezerra%20Hair&query_place_id=ChIJz6yINro3jgcR5tg0r6_BTts,prospect
,,"R. Doze - Marimar, Timon - MA, 65637-100, Brasil",Timon,-5.0864349,-42.8584229,"{""Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Luziamakeup&query_place_id=ChIJPxRKhiQ3jgcRnKMB29cuuJU,prospect
,,"R. Um, 995 - Marimar, Timon - MA, 65637-010, Brasil",Timon,-5.0838763,-42.8558545,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=CASA%20PAULO%20E%20RAYNARA&query_place_id=ChIJr7GnbAA5jgcRDwmL8gKOUTQ,prospect
,5586981813739,"Tv. Vinte e Sete, 169 - Bela vista, Timon - MA, 65638-195, Brasil",Timon,-5.0933768,-42.85011,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Graziele%20Rocha%20studio&query_place_id=ChIJQdamzNk3jgcRJoUnEvP2uRY,prospect
,5599981431672,"Av. Tiúba, 1863 - Formosa, Timon - MA, 65634-400, Brasil",Timon,-5.1141435,-42.8505629,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Carmem%20Hair&query_place_id=ChIJN5TyP8w3jgcRI6poh0IbO7I,prospect
,5586995549443,"R. José Simões Pedreira, 841 - Centro, Timon - MA, 65630-360, Brasil",Timon,-5.1042129,-42.8274812,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Seu%20Tavares%20Barbearia&query_place_id=ChIJw-lfenU3jgcRGJn_n_s_uUM,prospect
,5586999296481,"R. Gonçalves Dias, 314 - Santo Antonio, Timon - MA, 65630-400, Brasil",Timon,-5.1026526,-42.8216185,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Dayana%20Andrade&query_place_id=ChIJA4YR9Qo3jgcRQZpIUB_-DRs,prospect
,5599988130962,"Av. Francisco Vitórino de Assunção, 1539 - Parque Piaui, Timon - MA, 65636-310, Brasil",Timon,-5.0995441,-42.8366261,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Realizy&query_place_id=ChIJseTf0Sk3jgcRtlSJLoMRMWc,prospect
,,"Av. Gerônimo Silva - Parque Alvorada, Timon - MA, 65633-180, Brasil",Timon,-5.1287795,-42.8225004,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Lady%20Day&query_place_id=ChIJ3SGN4IU3jgcRlYxyIvl9Ync,prospect
,5599981367953,"R. Pepita, 581 - Jóia, Timon - MA, 65632-285, Brasil",Timon,-5.1421977,-42.8383624,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Studio%20Patr%C3%ADcia%20Oliveira%20Beleza%20e%20Est%C3%A9tica&query_place_id=ChIJxaLtdFU3jgcR8JNJlbSCDTM,prospect
,5586988868897,"Ruan vinte, Rua Sebastião Saraiva, Nº 02 - Vila Angélica, Timon - MA, 65634-364, Brasil",Timon,-5.1072503,-42.8454002,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Leyla%20Nunes%20-%20Hair%20studio&query_place_id=ChIJvSWtoas3jgcRjfrql02JCFY,prospect
,5599981184407,"R. Dois, Quadra 08 - Cs 10 - Mutirão, Timon - MA, 65634-460, Brasil",Timon,-5.1112165,-42.8508368,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Lurdynha%20Moreira&query_place_id=ChIJjRNPt0Q3jgcRJ7kibVtxwfM,prospect
,5586998311501,"R. Aristídes Alvila de Alves, 546 - Vila Angélica, Timon - MA, 65634-340, Brasil",Timon,-5.1098523,-42.8414357,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Elyenna%20Cabelos&query_place_id=ChIJbw2j0yM3jgcREw9Zp_F4_Pg,prospect
,5599982066389,"R. Quatro, número 255 - Vila Monteiro, Timon - MA, 65634-540, Brasil",Timon,-5.1155002,-42.8493351,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=St%C3%BAdio%20Rosiane%20Meneses&query_place_id=ChIJFS_Nbw43jgcRWdJAhiljBGA,prospect
